employee_id,name,department,job_role,skill_name,proficiency_level
115601,Yuvraj  Sagar,Sales,Sales Executive,Contract Closing,Advanced
115601,Yuvraj  Sagar,Sales,Sales Executive,Lead Generation,Advanced
115601,Yuvraj  Sagar,Sales,Sales Executive,B2B Sales,Advanced
115601,Yuvraj  Sagar,Sales,Sales Executive,Negotiation,Advanced
115601,Yuvraj  Sagar,Sales,Sales Executive,Agile Methodology,Advanced
948808,Eva Sundaram,Sales,Sales Executive,Contract Closing,Advanced
948808,Eva Sundaram,Sales,Sales Executive,CRM,Advanced
948808,Eva Sundaram,Sales,Sales Executive,Lead Generation,Advanced
948808,Eva Sundaram,Sales,Sales Executive,B2B Sales,Advanced
948808,Eva Sundaram,Sales,Sales Executive,Communication,Advanced
421529,Armaan Wali,Marketing,Content Strategist,SEO,Intermediate
421529,Armaan Wali,Marketing,Content Strategist,Data Literacy,Intermediate
421529,Armaan Wali,Marketing,Content Strategist,Content Auditing,Intermediate
421529,Armaan Wali,Marketing,Content Strategist,Copywriting,Intermediate
649735,Ahana  Chauhan,HR,Employee Relations,Conflict Resolution,Advanced
649735,Ahana  Chauhan,HR,Employee Relations,Investigation,Advanced
649735,Ahana  Chauhan,HR,Employee Relations,Employment Law,Advanced
649735,Ahana  Chauhan,HR,Employee Relations,HR Policies,Advanced
649735,Ahana  Chauhan,HR,Employee Relations,Communication,Advanced
535748,Mahika Chatterjee,HR,Recruitment Specialist,Employer Branding,Intermediate
535748,Mahika Chatterjee,HR,Recruitment Specialist,ATS,Intermediate
535748,Mahika Chatterjee,HR,Recruitment Specialist,Salary Negotiation,Intermediate
535748,Mahika Chatterjee,HR,Recruitment Specialist,Data Literacy,Intermediate
166477,Kartik Mannan,Sales,Account Manager,Critical Thinking,Intermediate
166477,Kartik Mannan,Sales,Account Manager,Contract Negotiation,Intermediate
166477,Kartik Mannan,Sales,Account Manager,Upselling,Intermediate
166477,Kartik Mannan,Sales,Account Manager,Account Planning,Intermediate
315430,Tushar Bath,Marketing,Marketing Executive,SEO,Advanced
315430,Tushar Bath,Marketing,Marketing Executive,Campaign Management,Advanced
315430,Tushar Bath,Marketing,Marketing Executive,Digital Marketing,Advanced
315430,Tushar Bath,Marketing,Marketing Executive,Content Marketing,Advanced
315430,Tushar Bath,Marketing,Marketing Executive,Agile Methodology,Advanced
151009,Pranay Ramaswamy,Finance,Accountant,QuickBooks,Intermediate
151009,Pranay Ramaswamy,Finance,Accountant,Tax Compliance,Intermediate
151009,Pranay Ramaswamy,Finance,Accountant,Auditing,Intermediate
151009,Pranay Ramaswamy,Finance,Accountant,Agile Methodology,Intermediate
151009,Pranay Ramaswamy,Finance,Accountant,Excel,Intermediate
362145,Vaibhav Bath,Sales,Account Manager,Communication,Advanced
362145,Vaibhav Bath,Sales,Account Manager,Upselling,Advanced
362145,Vaibhav Bath,Sales,Account Manager,Account Planning,Advanced
362145,Vaibhav Bath,Sales,Account Manager,CRM (Salesforce),Advanced
575441,Krish Tara,IT,Software Engineer,Python,Beginner
575441,Krish Tara,IT,Software Engineer,Git,Beginner
575441,Krish Tara,IT,Software Engineer,Docker,Beginner
575441,Krish Tara,IT,Software Engineer,Kubernetes,Beginner
575441,Krish Tara,IT,Software Engineer,Communication,Beginner
148684,Lakshit Yadav,Sales,Sales Executive,CRM,Intermediate
148684,Lakshit Yadav,Sales,Sales Executive,Lead Generation,Intermediate
148684,Lakshit Yadav,Sales,Sales Executive,B2B Sales,Intermediate
148684,Lakshit Yadav,Sales,Sales Executive,Negotiation,Intermediate
148684,Lakshit Yadav,Sales,Sales Executive,Communication,Intermediate
344708,Ryan Rastogi,Finance,Financial Analyst,Forecasting,Intermediate
344708,Ryan Rastogi,Finance,Financial Analyst,Financial Modeling,Intermediate
344708,Ryan Rastogi,Finance,Financial Analyst,Power BI,Intermediate
344708,Ryan Rastogi,Finance,Financial Analyst,Communication,Intermediate
344708,Ryan Rastogi,Finance,Financial Analyst,SQL,Intermediate
607716,Shaan Sachdeva,IT,Data Analyst,Python,Advanced
607716,Shaan Sachdeva,IT,Data Analyst,Statistical Analysis,Advanced
607716,Shaan Sachdeva,IT,Data Analyst,Tableau,Advanced
607716,Shaan Sachdeva,IT,Data Analyst,Power BI,Advanced
607716,Shaan Sachdeva,IT,Data Analyst,SQL,Advanced
607716,Shaan Sachdeva,IT,Data Analyst,Agile Methodology,Advanced
406281,Hiran Chanda,Finance,Financial Analyst,Forecasting,Advanced
406281,Hiran Chanda,Finance,Financial Analyst,Financial Modeling,Advanced
406281,Hiran Chanda,Finance,Financial Analyst,Power BI,Advanced
406281,Hiran Chanda,Finance,Financial Analyst,Communication,Advanced
406281,Hiran Chanda,Finance,Financial Analyst,SQL,Advanced
406281,Hiran Chanda,Finance,Financial Analyst,Excel,Advanced
672760,Hansh Chaudhry,IT,Software Engineer,Python,Intermediate
672760,Hansh Chaudhry,IT,Software Engineer,CI/CD,Intermediate
672760,Hansh Chaudhry,IT,Software Engineer,Kubernetes,Intermediate
672760,Hansh Chaudhry,IT,Software Engineer,Critical Thinking,Intermediate
672760,Hansh Chaudhry,IT,Software Engineer,Data Structures,Intermediate
225584,Shalv Krishnamurthy,Finance,Auditor,Internal Auditing,Advanced
225584,Shalv Krishnamurthy,Finance,Auditor,Risk Assessment,Advanced
225584,Shalv Krishnamurthy,Finance,Auditor,Forensic Accounting,Advanced
225584,Shalv Krishnamurthy,Finance,Auditor,Excel,Advanced
225584,Shalv Krishnamurthy,Finance,Auditor,Agile Methodology,Advanced
781813,Dharmajan Bhatti,Finance,Financial Analyst,Forecasting,Advanced
781813,Dharmajan Bhatti,Finance,Financial Analyst,Critical Thinking,Advanced
781813,Dharmajan Bhatti,Finance,Financial Analyst,Valuation,Advanced
781813,Dharmajan Bhatti,Finance,Financial Analyst,Power BI,Advanced
781813,Dharmajan Bhatti,Finance,Financial Analyst,SQL,Advanced
781813,Dharmajan Bhatti,Finance,Financial Analyst,Excel,Advanced
264862,Aayush Swaminathan,IT,Cybersecurity Specialist,Python,Advanced
264862,Aayush Swaminathan,IT,Cybersecurity Specialist,Incident Response,Advanced
264862,Aayush Swaminathan,IT,Cybersecurity Specialist,Critical Thinking,Advanced
264862,Aayush Swaminathan,IT,Cybersecurity Specialist,Cryptography,Advanced
264862,Aayush Swaminathan,IT,Cybersecurity Specialist,SIEM,Advanced
264862,Aayush Swaminathan,IT,Cybersecurity Specialist,Network Security,Advanced
827183,Hrishita Mangal,IT,Data Analyst,Tableau,Intermediate
827183,Hrishita Mangal,IT,Data Analyst,Critical Thinking,Intermediate
827183,Hrishita Mangal,IT,Data Analyst,Power BI,Intermediate
827183,Hrishita Mangal,IT,Data Analyst,SQL,Intermediate
827183,Hrishita Mangal,IT,Data Analyst,Excel,Intermediate
229264,Dhanush Kari,Finance,Financial Analyst,Forecasting,Advanced
229264,Dhanush Kari,Finance,Financial Analyst,Financial Modeling,Advanced
229264,Dhanush Kari,Finance,Financial Analyst,Critical Thinking,Advanced
229264,Dhanush Kari,Finance,Financial Analyst,Valuation,Advanced
229264,Dhanush Kari,Finance,Financial Analyst,SQL,Advanced
229264,Dhanush Kari,Finance,Financial Analyst,Excel,Advanced
236512,Dhanush Tiwari,Sales,Business Development,Critical Thinking,Advanced
236512,Dhanush Tiwari,Sales,Business Development,Pipeline Management,Advanced
236512,Dhanush Tiwari,Sales,Business Development,CRM,Advanced
236512,Dhanush Tiwari,Sales,Business Development,Strategic Pitching,Advanced
558641,Yuvraj  Ramakrishnan,Sales,Sales Executive,Contract Closing,Intermediate
558641,Yuvraj  Ramakrishnan,Sales,Sales Executive,CRM,Intermediate
558641,Yuvraj  Ramakrishnan,Sales,Sales Executive,Lead Generation,Intermediate
558641,Yuvraj  Ramakrishnan,Sales,Sales Executive,Communication,Intermediate
558641,Yuvraj  Ramakrishnan,Sales,Sales Executive,Agile Methodology,Intermediate
194410,Zaina Chanda,Finance,Auditor,Compliance,Advanced
194410,Zaina Chanda,Finance,Auditor,Internal Auditing,Advanced
194410,Zaina Chanda,Finance,Auditor,Financial Analysis,Advanced
194410,Zaina Chanda,Finance,Auditor,Critical Thinking,Advanced
194410,Zaina Chanda,Finance,Auditor,Forensic Accounting,Advanced
194410,Zaina Chanda,Finance,Auditor,Excel,Advanced
826217,Aarav Gade,Sales,Sales Executive,Contract Closing,Intermediate
826217,Aarav Gade,Sales,Sales Executive,Lead Generation,Intermediate
826217,Aarav Gade,Sales,Sales Executive,B2B Sales,Intermediate
826217,Aarav Gade,Sales,Sales Executive,Negotiation,Intermediate
826217,Aarav Gade,Sales,Sales Executive,Agile Methodology,Intermediate
568883,Riya Krishnamurthy,Marketing,Content Strategist,User Research,Intermediate
568883,Riya Krishnamurthy,Marketing,Content Strategist,Communication,Intermediate
568883,Riya Krishnamurthy,Marketing,Content Strategist,Content Auditing,Intermediate
568883,Riya Krishnamurthy,Marketing,Content Strategist,Copywriting,Intermediate
526548,Divyansh Kamdar,Marketing,SEO Specialist,HTML / CSS Basics,Advanced
526548,Divyansh Kamdar,Marketing,SEO Specialist,On-Page SEO,Advanced
526548,Divyansh Kamdar,Marketing,SEO Specialist,Content Optimization,Advanced
526548,Divyansh Kamdar,Marketing,SEO Specialist,Google Analytics,Advanced
526548,Divyansh Kamdar,Marketing,SEO Specialist,Data Literacy,Advanced
277979,Ryan Dara,Marketing,Marketing Executive,Digital Marketing,Advanced
277979,Ryan Dara,Marketing,Marketing Executive,Google Analytics,Advanced
277979,Ryan Dara,Marketing,Marketing Executive,Content Marketing,Advanced
277979,Ryan Dara,Marketing,Marketing Executive,Agile Methodology,Advanced
113981,Vivaan Roy,Finance,Financial Analyst,Data Literacy,Beginner
113981,Vivaan Roy,Finance,Financial Analyst,SQL,Beginner
113981,Vivaan Roy,Finance,Financial Analyst,Excel,Beginner
113981,Vivaan Roy,Finance,Financial Analyst,Valuation,Beginner
868091,Kanav Chaudhry,IT,Data Analyst,Python,Advanced
868091,Kanav Chaudhry,IT,Data Analyst,Statistical Analysis,Advanced
868091,Kanav Chaudhry,IT,Data Analyst,Power BI,Advanced
868091,Kanav Chaudhry,IT,Data Analyst,SQL,Advanced
868091,Kanav Chaudhry,IT,Data Analyst,Excel,Advanced
868091,Kanav Chaudhry,IT,Data Analyst,Agile Methodology,Advanced
342334,Manjari Shankar,Finance,Financial Analyst,Forecasting,Advanced
342334,Manjari Shankar,Finance,Financial Analyst,Financial Modeling,Advanced
342334,Manjari Shankar,Finance,Financial Analyst,Critical Thinking,Advanced
342334,Manjari Shankar,Finance,Financial Analyst,Valuation,Advanced
342334,Manjari Shankar,Finance,Financial Analyst,SQL,Advanced
342334,Manjari Shankar,Finance,Financial Analyst,Excel,Advanced
748706,Zeeshan Bhat,Marketing,SEO Specialist,Content Optimization,Intermediate
748706,Zeeshan Bhat,Marketing,SEO Specialist,Critical Thinking,Intermediate
748706,Zeeshan Bhat,Marketing,SEO Specialist,Backlink Strategy,Intermediate
748706,Zeeshan Bhat,Marketing,SEO Specialist,On-Page SEO,Intermediate
331689,Vaibhav Deshmukh,HR,HR Manager,Communication,Intermediate
331689,Vaibhav Deshmukh,HR,HR Manager,Leadership,Intermediate
331689,Vaibhav Deshmukh,HR,HR Manager,Performance Management,Intermediate
331689,Vaibhav Deshmukh,HR,HR Manager,HRIS,Intermediate
331689,Vaibhav Deshmukh,HR,HR Manager,Employee Relations,Intermediate
488568,Urvi Lata,Finance,Accountant,QuickBooks,Intermediate
488568,Urvi Lata,Finance,Accountant,Tax Compliance,Intermediate
488568,Urvi Lata,Finance,Accountant,Financial Accounting,Intermediate
488568,Urvi Lata,Finance,Accountant,ERP Systems,Intermediate
488568,Urvi Lata,Finance,Accountant,Data Literacy,Intermediate
754604,Ivana Badal,Marketing,Marketing Executive,Digital Marketing,Intermediate
754604,Ivana Badal,Marketing,Marketing Executive,Data Literacy,Intermediate
754604,Ivana Badal,Marketing,Marketing Executive,SEO,Intermediate
754604,Ivana Badal,Marketing,Marketing Executive,Campaign Management,Intermediate
321003,Nitara Buch,Sales,Sales Executive,CRM,Advanced
321003,Nitara Buch,Sales,Sales Executive,Critical Thinking,Advanced
321003,Nitara Buch,Sales,Sales Executive,Lead Generation,Advanced
321003,Nitara Buch,Sales,Sales Executive,B2B Sales,Advanced
321003,Nitara Buch,Sales,Sales Executive,Communication,Advanced
319256,Taimur Balasubramanian,Sales,Business Development,Market Research,Advanced
319256,Taimur Balasubramanian,Sales,Business Development,Partnership Development,Advanced
319256,Taimur Balasubramanian,Sales,Business Development,Strategic Pitching,Advanced
319256,Taimur Balasubramanian,Sales,Business Development,Data Literacy,Advanced
425125,Tushar Amble,Finance,Accountant,QuickBooks,Advanced
425125,Tushar Amble,Finance,Accountant,Auditing,Advanced
425125,Tushar Amble,Finance,Accountant,ERP Systems,Advanced
425125,Tushar Amble,Finance,Accountant,Financial Accounting,Advanced
425125,Tushar Amble,Finance,Accountant,Critical Thinking,Advanced
425125,Tushar Amble,Finance,Accountant,Excel,Advanced
455358,Aarush Dixit,IT,Cybersecurity Specialist,Python,Advanced
455358,Aarush Dixit,IT,Cybersecurity Specialist,Incident Response,Advanced
455358,Aarush Dixit,IT,Cybersecurity Specialist,SIEM,Advanced
455358,Aarush Dixit,IT,Cybersecurity Specialist,Network Security,Advanced
455358,Aarush Dixit,IT,Cybersecurity Specialist,Communication,Advanced
806159,Vihaan Mangal,Sales,Account Manager,Client Retention,Advanced
806159,Vihaan Mangal,Sales,Account Manager,Contract Negotiation,Advanced
806159,Vihaan Mangal,Sales,Account Manager,Account Planning,Advanced
806159,Vihaan Mangal,Sales,Account Manager,Communication,Advanced
891483,Darshit Kant,Marketing,Content Strategist,SEO,Intermediate
891483,Darshit Kant,Marketing,Content Strategist,User Research,Intermediate
891483,Darshit Kant,Marketing,Content Strategist,Content Auditing,Intermediate
891483,Darshit Kant,Marketing,Content Strategist,Data Literacy,Intermediate
895947,Dhanush Arya,Sales,Sales Executive,Data Literacy,Beginner
895947,Dhanush Arya,Sales,Sales Executive,B2B Sales,Beginner
895947,Dhanush Arya,Sales,Sales Executive,Communication,Beginner
895947,Dhanush Arya,Sales,Sales Executive,Negotiation,Beginner
688873,Madhup Tank,HR,Employee Relations,Conflict Resolution,Advanced
688873,Madhup Tank,HR,Employee Relations,Mediation,Advanced
688873,Madhup Tank,HR,Employee Relations,Investigation,Advanced
688873,Madhup Tank,HR,Employee Relations,Critical Thinking,Advanced
688873,Madhup Tank,HR,Employee Relations,HR Policies,Advanced
713690,Ivan Batra,Finance,Accountant,QuickBooks,Intermediate
713690,Ivan Batra,Finance,Accountant,Auditing,Intermediate
713690,Ivan Batra,Finance,Accountant,ERP Systems,Intermediate
713690,Ivan Batra,Finance,Accountant,Communication,Intermediate
713690,Ivan Batra,Finance,Accountant,Excel,Intermediate
290108,Heer Saxena,IT,Software Engineer,Java,Advanced
290108,Heer Saxena,IT,Software Engineer,Python,Advanced
290108,Heer Saxena,IT,Software Engineer,Git,Advanced
290108,Heer Saxena,IT,Software Engineer,Docker,Advanced
290108,Heer Saxena,IT,Software Engineer,CI/CD,Advanced
290108,Heer Saxena,IT,Software Engineer,Critical Thinking,Advanced
290108,Heer Saxena,IT,Software Engineer,Data Structures,Advanced
716295,Gatik Koshy,Finance,Accountant,ERP Systems,Beginner
716295,Gatik Koshy,Finance,Accountant,Critical Thinking,Beginner
716295,Gatik Koshy,Finance,Accountant,Excel,Beginner
716295,Gatik Koshy,Finance,Accountant,Tax Compliance,Beginner
636691,Dhruv Loke,IT,Cybersecurity Specialist,Penetration Testing,Advanced
636691,Dhruv Loke,IT,Cybersecurity Specialist,Incident Response,Advanced
636691,Dhruv Loke,IT,Cybersecurity Specialist,Python,Advanced
636691,Dhruv Loke,IT,Cybersecurity Specialist,Critical Thinking,Advanced
636691,Dhruv Loke,IT,Cybersecurity Specialist,Cryptography,Advanced
636691,Dhruv Loke,IT,Cybersecurity Specialist,SIEM,Advanced
299828,Zoya Bumb,IT,Data Analyst,Python,Intermediate
299828,Zoya Bumb,IT,Data Analyst,Statistical Analysis,Intermediate
299828,Zoya Bumb,IT,Data Analyst,Critical Thinking,Intermediate
299828,Zoya Bumb,IT,Data Analyst,Power BI,Intermediate
299828,Zoya Bumb,IT,Data Analyst,SQL,Intermediate
804227,Samarth Edwin,HR,Recruitment Specialist,Employer Branding,Intermediate
804227,Samarth Edwin,HR,Recruitment Specialist,ATS,Intermediate
804227,Samarth Edwin,HR,Recruitment Specialist,Salary Negotiation,Intermediate
804227,Samarth Edwin,HR,Recruitment Specialist,Data Literacy,Intermediate
386743,Ritvik Kant,Finance,Financial Analyst,Power BI,Beginner
386743,Ritvik Kant,Finance,Financial Analyst,SQL,Beginner
386743,Ritvik Kant,Finance,Financial Analyst,Financial Modeling,Beginner
386743,Ritvik Kant,Finance,Financial Analyst,Data Literacy,Beginner
537776,Himmat Mander,IT,Cybersecurity Specialist,Penetration Testing,Intermediate
537776,Himmat Mander,IT,Cybersecurity Specialist,Python,Intermediate
537776,Himmat Mander,IT,Cybersecurity Specialist,SIEM,Intermediate
537776,Himmat Mander,IT,Cybersecurity Specialist,Network Security,Intermediate
537776,Himmat Mander,IT,Cybersecurity Specialist,Agile Methodology,Intermediate
336301,Neelofar Choudhury,Marketing,SEO Specialist,On-Page SEO,Advanced
336301,Neelofar Choudhury,Marketing,SEO Specialist,HTML / CSS Basics,Advanced
336301,Neelofar Choudhury,Marketing,SEO Specialist,Google Analytics,Advanced
336301,Neelofar Choudhury,Marketing,SEO Specialist,Backlink Strategy,Advanced
336301,Neelofar Choudhury,Marketing,SEO Specialist,Data Literacy,Advanced
427191,Vanya Dasgupta,Finance,Accountant,QuickBooks,Intermediate
427191,Vanya Dasgupta,Finance,Accountant,Tax Compliance,Intermediate
427191,Vanya Dasgupta,Finance,Accountant,Auditing,Intermediate
427191,Vanya Dasgupta,Finance,Accountant,Financial Accounting,Intermediate
427191,Vanya Dasgupta,Finance,Accountant,Critical Thinking,Intermediate
747036,Gokul Chander,Marketing,Marketing Executive,SEO,Beginner
747036,Gokul Chander,Marketing,Marketing Executive,Content Marketing,Beginner
747036,Gokul Chander,Marketing,Marketing Executive,Data Literacy,Beginner
747036,Gokul Chander,Marketing,Marketing Executive,Campaign Management,Beginner
802885,Hansh Dhar,Sales,Sales Executive,Contract Closing,Intermediate
802885,Hansh Dhar,Sales,Sales Executive,Lead Generation,Intermediate
802885,Hansh Dhar,Sales,Sales Executive,Communication,Intermediate
802885,Hansh Dhar,Sales,Sales Executive,CRM,Intermediate
981134,Nayantara Divan,IT,Data Analyst,Python,Beginner
981134,Nayantara Divan,IT,Data Analyst,Power BI,Beginner
981134,Nayantara Divan,IT,Data Analyst,Statistical Analysis,Beginner
981134,Nayantara Divan,IT,Data Analyst,Agile Methodology,Beginner
735800,Saira Bhattacharyya,Sales,Sales Executive,CRM,Advanced
735800,Saira Bhattacharyya,Sales,Sales Executive,Lead Generation,Advanced
735800,Saira Bhattacharyya,Sales,Sales Executive,Critical Thinking,Advanced
735800,Saira Bhattacharyya,Sales,Sales Executive,B2B Sales,Advanced
735800,Saira Bhattacharyya,Sales,Sales Executive,Negotiation,Advanced
735800,Saira Bhattacharyya,Sales,Sales Executive,Communication,Advanced
118134,Renee Kakar,Sales,Account Manager,Client Retention,Advanced
118134,Renee Kakar,Sales,Account Manager,Upselling,Advanced
118134,Renee Kakar,Sales,Account Manager,Account Planning,Advanced
118134,Renee Kakar,Sales,Account Manager,CRM (Salesforce),Advanced
118134,Renee Kakar,Sales,Account Manager,Critical Thinking,Advanced
729578,Myra Mall,IT,Cybersecurity Specialist,Penetration Testing,Intermediate
729578,Myra Mall,IT,Cybersecurity Specialist,Incident Response,Intermediate
729578,Myra Mall,IT,Cybersecurity Specialist,Python,Intermediate
729578,Myra Mall,IT,Cybersecurity Specialist,Cryptography,Intermediate
729578,Myra Mall,IT,Cybersecurity Specialist,Agile Methodology,Intermediate
526493,Dhanush Bhalla,Sales,Sales Executive,Contract Closing,Intermediate
526493,Dhanush Bhalla,Sales,Sales Executive,B2B Sales,Intermediate
526493,Dhanush Bhalla,Sales,Sales Executive,Negotiation,Intermediate
526493,Dhanush Bhalla,Sales,Sales Executive,Communication,Intermediate
526493,Dhanush Bhalla,Sales,Sales Executive,Agile Methodology,Intermediate
548883,Kabir Bera,Marketing,Marketing Executive,SEO,Advanced
548883,Kabir Bera,Marketing,Marketing Executive,Campaign Management,Advanced
548883,Kabir Bera,Marketing,Marketing Executive,Digital Marketing,Advanced
548883,Kabir Bera,Marketing,Marketing Executive,Data Literacy,Advanced
548883,Kabir Bera,Marketing,Marketing Executive,Content Marketing,Advanced
595985,Vaibhav Dani,Marketing,SEO Specialist,Google Analytics,Intermediate
595985,Vaibhav Dani,Marketing,SEO Specialist,On-Page SEO,Intermediate
595985,Vaibhav Dani,Marketing,SEO Specialist,Agile Methodology,Intermediate
595985,Vaibhav Dani,Marketing,SEO Specialist,HTML / CSS Basics,Intermediate
536307,Charvi Chand,Marketing,Marketing Executive,SEO,Advanced
536307,Charvi Chand,Marketing,Marketing Executive,Campaign Management,Advanced
536307,Charvi Chand,Marketing,Marketing Executive,Google Analytics,Advanced
536307,Charvi Chand,Marketing,Marketing Executive,Content Marketing,Advanced
536307,Charvi Chand,Marketing,Marketing Executive,Agile Methodology,Advanced
194552,Ivan Keer,HR,HR Manager,Labor Law,Advanced
194552,Ivan Keer,HR,HR Manager,Talent Acquisition,Advanced
194552,Ivan Keer,HR,HR Manager,Leadership,Advanced
194552,Ivan Keer,HR,HR Manager,Data Literacy,Advanced
194552,Ivan Keer,HR,HR Manager,HRIS,Advanced
194552,Ivan Keer,HR,HR Manager,Employee Relations,Advanced
409547,Divit Mane,Marketing,Content Strategist,Copywriting,Intermediate
409547,Divit Mane,Marketing,Content Strategist,User Research,Intermediate
409547,Divit Mane,Marketing,Content Strategist,Agile Methodology,Intermediate
409547,Divit Mane,Marketing,Content Strategist,Information Architecture,Intermediate
996196,Anika Kapoor,Finance,Auditor,Risk Assessment,Beginner
996196,Anika Kapoor,Finance,Auditor,Data Literacy,Beginner
996196,Anika Kapoor,Finance,Auditor,Compliance,Beginner
996196,Anika Kapoor,Finance,Auditor,Excel,Beginner
542666,Prisha Sampath,IT,Cybersecurity Specialist,Python,Intermediate
542666,Prisha Sampath,IT,Cybersecurity Specialist,Cryptography,Intermediate
542666,Prisha Sampath,IT,Cybersecurity Specialist,SIEM,Intermediate
542666,Prisha Sampath,IT,Cybersecurity Specialist,Data Literacy,Intermediate
194466,Kaira Aggarwal,Sales,Sales Executive,Contract Closing,Advanced
194466,Kaira Aggarwal,Sales,Sales Executive,CRM,Advanced
194466,Kaira Aggarwal,Sales,Sales Executive,Lead Generation,Advanced
194466,Kaira Aggarwal,Sales,Sales Executive,B2B Sales,Advanced
194466,Kaira Aggarwal,Sales,Sales Executive,Negotiation,Advanced
194466,Kaira Aggarwal,Sales,Sales Executive,Agile Methodology,Advanced
759516,Kavya Bedi,Sales,Account Manager,Client Retention,Beginner
759516,Kavya Bedi,Sales,Account Manager,Upselling,Beginner
759516,Kavya Bedi,Sales,Account Manager,Contract Negotiation,Beginner
759516,Kavya Bedi,Sales,Account Manager,Communication,Beginner
767334,Aarush Sathe,HR,Recruitment Specialist,Interviewing,Advanced
767334,Aarush Sathe,HR,Recruitment Specialist,Technical Sourcing,Advanced
767334,Aarush Sathe,HR,Recruitment Specialist,Communication,Advanced
767334,Aarush Sathe,HR,Recruitment Specialist,ATS,Advanced
840653,Hiran Kunda,HR,Recruitment Specialist,Employer Branding,Intermediate
840653,Hiran Kunda,HR,Recruitment Specialist,Interviewing,Intermediate
840653,Hiran Kunda,HR,Recruitment Specialist,ATS,Intermediate
840653,Hiran Kunda,HR,Recruitment Specialist,Data Literacy,Intermediate
985091,Fateh Bhattacharyya,HR,HR Manager,Labor Law,Advanced
985091,Fateh Bhattacharyya,HR,HR Manager,Talent Acquisition,Advanced
985091,Fateh Bhattacharyya,HR,HR Manager,Critical Thinking,Advanced
985091,Fateh Bhattacharyya,HR,HR Manager,Leadership,Advanced
985091,Fateh Bhattacharyya,HR,HR Manager,Performance Management,Advanced
356650,Siya Chaudhuri,Marketing,Marketing Executive,Campaign Management,Advanced
356650,Siya Chaudhuri,Marketing,Marketing Executive,Digital Marketing,Advanced
356650,Siya Chaudhuri,Marketing,Marketing Executive,Google Analytics,Advanced
356650,Siya Chaudhuri,Marketing,Marketing Executive,Content Marketing,Advanced
356650,Siya Chaudhuri,Marketing,Marketing Executive,Agile Methodology,Advanced
398438,Taimur Majumdar,Finance,Auditor,Risk Assessment,Intermediate
398438,Taimur Majumdar,Finance,Auditor,Internal Auditing,Intermediate
398438,Taimur Majumdar,Finance,Auditor,Forensic Accounting,Intermediate
398438,Taimur Majumdar,Finance,Auditor,Data Literacy,Intermediate
974765,Misha Sen,HR,Employee Relations,Conflict Resolution,Advanced
974765,Misha Sen,HR,Employee Relations,Mediation,Advanced
974765,Misha Sen,HR,Employee Relations,Investigation,Advanced
974765,Misha Sen,HR,Employee Relations,Critical Thinking,Advanced
974765,Misha Sen,HR,Employee Relations,HR Policies,Advanced
125463,Mishti D’Alia,Finance,Auditor,Compliance,Intermediate
125463,Mishti D’Alia,Finance,Auditor,Data Literacy,Intermediate
125463,Mishti D’Alia,Finance,Auditor,Risk Assessment,Intermediate
125463,Mishti D’Alia,Finance,Auditor,Forensic Accounting,Intermediate
125463,Mishti D’Alia,Finance,Auditor,Excel,Intermediate
424410,Parinaaz Sarkar,Marketing,Marketing Executive,SEO,Advanced
424410,Parinaaz Sarkar,Marketing,Marketing Executive,Digital Marketing,Advanced
424410,Parinaaz Sarkar,Marketing,Marketing Executive,Google Analytics,Advanced
424410,Parinaaz Sarkar,Marketing,Marketing Executive,Data Literacy,Advanced
424410,Parinaaz Sarkar,Marketing,Marketing Executive,Content Marketing,Advanced
603104,Misha Sunder,Marketing,SEO Specialist,Google Analytics,Intermediate
603104,Misha Sunder,Marketing,SEO Specialist,Data Literacy,Intermediate
603104,Misha Sunder,Marketing,SEO Specialist,Backlink Strategy,Intermediate
603104,Misha Sunder,Marketing,SEO Specialist,HTML / CSS Basics,Intermediate
329092,Priyansh Mangal,IT,Cybersecurity Specialist,Penetration Testing,Advanced
329092,Priyansh Mangal,IT,Cybersecurity Specialist,Incident Response,Advanced
329092,Priyansh Mangal,IT,Cybersecurity Specialist,Python,Advanced
329092,Priyansh Mangal,IT,Cybersecurity Specialist,Cryptography,Advanced
329092,Priyansh Mangal,IT,Cybersecurity Specialist,SIEM,Advanced
329092,Priyansh Mangal,IT,Cybersecurity Specialist,Data Literacy,Advanced
388649,Jayant Buch,IT,Data Analyst,Python,Advanced
388649,Jayant Buch,IT,Data Analyst,Tableau,Advanced
388649,Jayant Buch,IT,Data Analyst,Power BI,Advanced
388649,Jayant Buch,IT,Data Analyst,SQL,Advanced
388649,Jayant Buch,IT,Data Analyst,Excel,Advanced
388649,Jayant Buch,IT,Data Analyst,Agile Methodology,Advanced
495587,Anvi Yogi,IT,Cybersecurity Specialist,Critical Thinking,Beginner
495587,Anvi Yogi,IT,Cybersecurity Specialist,Cryptography,Beginner
495587,Anvi Yogi,IT,Cybersecurity Specialist,SIEM,Beginner
495587,Anvi Yogi,IT,Cybersecurity Specialist,Network Security,Beginner
385088,Pihu Kannan,IT,Software Engineer,Java,Advanced
385088,Pihu Kannan,IT,Software Engineer,Docker,Advanced
385088,Pihu Kannan,IT,Software Engineer,CI/CD,Advanced
385088,Pihu Kannan,IT,Software Engineer,Kubernetes,Advanced
385088,Pihu Kannan,IT,Software Engineer,Data Structures,Advanced
385088,Pihu Kannan,IT,Software Engineer,Communication,Advanced
